time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
8/5/2019,11945.38,10978.89,10978.91,74748.53,870917187,11807.96,direct,
8/6/2019,12316.85,11224.1,11807.96,80694.71,949534020,11467.1,direct,
8/7/2019,12138.55,11393.98,11467.1,70893.9,834719365.8,11974.28,direct,
8/8/2019,12042.87,11498.04,11974.28,49871.24,588463519.9,11982.8,direct,
8/9/2019,12027.57,11674.06,11982.8,39230.82,464214586.7,11865.21,direct,
8/10/2019,11971.35,11232.42,11865.21,40869.27,470049694.5,11293.59,direct,
8/11/2019,11584.35,11119.32,11293.59,25734.51,292814721.2,11549.06,direct,
8/12/2019,11554.74,11240.38,11549.06,20181.72,229908138.9,11387.41,direct,
8/13/2019,11439.48,10765.3,11387.41,43742.98,483240069.8,10872,direct,
8/14/2019,10873.44,9924.58,10872,70125.86,728247545.7,10031.89,direct,
8/15/2019,10451.61,9497.12,10031.89,84438.15,842979140.9,10308.51,direct,
8/16/2019,10544.97,9764.32,10308.51,62357.48,635040831.5,10360.43,direct,
8/17/2019,10474.64,10010.76,10360.43,24470.79,251018339.6,10220.75,direct,
8/18/2019,10512.89,10079.46,10220.75,21614.15,223456175.8,10326.25,direct,
8/19/2019,10937.26,10278.31,10326.25,39936.81,426168060,10922.16,direct,
8/20/2019,10956.06,10576.37,10922.16,30891.56,332208752,10770.76,direct,
8/21/2019,10805.7,9870.07,10770.76,57446.51,584554031.7,10131.67,direct,
8/22/2019,10231.99,9777.06,10131.67,38005.1,380411207.7,10104.11,direct,
8/23/2019,10468.14,10053.67,10104.11,31466.97,324471966.3,10410.49,direct,
8/24/2019,10430.99,9911.2,10410.49,28068.47,283755017.7,10150.07,direct,
8/25/2019,10353.95,9907.03,10150.07,25686.72,259448931.1,10141.75,direct,
8/26/2019,10626.93,10141.75,10141.75,42155.28,437989368.7,10364.91,direct,
8/27/2019,10381.92,10038.26,10364.91,26481.68,269489962.5,10175.47,direct,
8/28/2019,10281.59,9600.83,10175.47,49145.33,486936428.3,9722.83,direct,
8/29/2019,9724.52,9344.69,9722.83,42711.51,406305621.3,9492.81,direct,
8/30/2019,9699.85,9368.27,9492.81,28941.49,276606372.9,9587.25,direct,
8/31/2019,9714.11,9512.03,9587.25,15427.47,148320616.4,9624.54,direct,
9/1/2019,9823.53,9578.66,9624.54,15485.86,149995549.7,9768.36,direct,
9/2/2019,10459,9764.76,9768.36,42504.5,429220162.8,10387.5,direct,
9/3/2019,10773.27,10296.3,10387.5,52101.71,550564712.8,10625.1,direct,
9/4/2019,10827.14,10392.88,10625.1,41229.09,436210232.4,10585.2,direct,
9/5/2019,10659.6,10475.88,10585.2,23957.29,253210793.6,10556.16,direct,
9/6/2019,10938.39,10228.17,10556.16,54409.77,577987384.8,10309.91,direct,
9/7/2019,10574.99,10304.22,10309.91,18864.32,197436363.3,10491.96,direct,
9/8/2019,10595.71,10286.85,10491.96,18990.22,198370974.8,10420.88,direct,
9/9/2019,10514.59,10101.87,10420.88,33044.44,340516851.6,10314.88,direct,
9/10/2019,10395.1,9966.94,10314.88,26197.16,266382298,10109.46,direct,
9/11/2019,10251.97,9874.13,10109.46,28189.47,283998084.3,10165.01,direct,
9/12/2019,10472.07,10057.09,10165.01,26821.06,275877681.6,10428.96,direct,
9/13/2019,10591.45,9855.34,10428.96,24372.25,251594742.2,10372.29,direct,
9/14/2019,10455.38,10251.96,10372.29,15570.76,161565882,10365.56,direct,
9/15/2019,10401.53,10279.58,10365.56,11651.76,120645589.3,10313.02,direct,
9/16/2019,10411.06,10103.87,10313.02,27381.87,280632568,10271.79,direct,
9/17/2019,10297.99,10152.47,10271.79,21680.68,221966422.1,10198.62,direct,
9/18/2019,10272.19,10100.9,10198.62,21739.97,221697128.6,10163.38,direct,
9/19/2019,10368.46,9641.11,10163.38,45685.81,456963432.6,10281.03,direct,
9/20/2019,10321.18,10065.55,10281.03,20930.03,213229233.6,10176.38,direct,
9/21/2019,10187.64,9944.61,10176.38,17868.39,179453539.4,9988.38,direct,
9/22/2019,10096.66,9871.97,9988.38,17799.44,178007946.6,10036.98,direct,
9/23/2019,10073.79,9636.2,10036.98,33287.92,327752087.2,9694.6,direct,
9/24/2019,9787.58,8107.01,9694.6,121811.28,1084866144,8542.54,direct,
9/25/2019,8752.2,8246.24,8542.54,74724.79,631898763.6,8446.97,direct,
9/26/2019,8471.02,7753.71,8446.97,80375.17,652614929.7,8074.99,direct,
9/27/2019,8304.22,7888.5,8074.99,48376.65,390323710.9,8201.36,direct,
9/28/2019,8345.03,8044.45,8201.36,29802.19,244186983.2,8223.65,direct,
9/29/2019,8265.99,7943.33,8223.65,28053.51,226712656.2,8065.26,direct,
9/30/2019,8372.24,7736.96,8065.26,50440.1,407250929.4,8314.62,direct,
10/1/2019,8537.6,8212.01,8314.62,42368,355446344.4,8326.64,direct,
10/2/2019,8403.51,8186.3,8326.64,24785.21,205325219.2,8391.52,direct,
10/3/2019,8434.63,8105.02,8391.52,30435.91,250685863.9,8246.3,direct,
10/4/2019,8267.11,8021.3,8246.3,26268.19,214500278.9,8168.05,direct,
10/5/2019,8232.25,8052.51,8168.05,17371.63,141685742.4,8172.48,direct,
10/6/2019,8221.03,7822.65,8172.48,30026.91,239636660,7868.31,direct,
10/7/2019,8326.01,7798.09,7868.31,39653.14,321239400.7,8215.11,direct,
10/8/2019,8354.19,8126.71,8215.11,21060.16,173334218.1,8191.87,direct,
10/9/2019,8697.56,8132.74,8191.87,47097.59,398201725.3,8593.16,direct,
10/10/2019,8672.58,8466.13,8593.16,29187.08,250267419.9,8596.57,direct,
10/11/2019,8834.11,8259.77,8596.57,38612.05,326882172.4,8278.05,direct,
10/12/2019,8439.44,8272.12,8278.05,11037.58,92609964.73,8316.66,direct,
10/13/2019,8498.59,8194.16,8316.66,20190.99,168896951.2,8296.34,direct,
10/14/2019,8414.24,8228.06,8296.34,17507.78,146015532.9,8363.94,direct,
10/15/2019,8439.31,8116.92,8363.94,24899.11,205674618.3,8173.48,direct,
10/16/2019,8193.41,7945.77,8173.48,34102.92,274670310.1,8014.39,direct,
10/17/2019,8145.5,7948.95,8014.39,21657.02,175172893.7,8082.46,direct,
10/18/2019,8157.36,7850.66,8082.46,27732.54,221065928.4,7972.62,direct,
10/19/2019,8108.69,7919.05,7972.62,17875.39,143202359.4,7973.63,direct,
10/20/2019,8326.13,7911.49,7973.63,25287.68,205394286.1,8247.25,direct,
10/21/2019,8359.52,8177.11,8247.25,22831.65,188511539.9,8223.25,direct,
10/22/2019,8318.41,8021.36,8223.25,24453.79,200593851.4,8034.5,direct,
10/23/2019,8071.8,7336.06,8034.5,60122.39,457672451.4,7479.54,direct,
10/24/2019,7524.31,7370.13,7479.54,28580.18,213663114.8,7444.2,direct,
10/25/2019,8783.85,7431.2,7444.2,79777.72,656574822.4,8671.1,direct,
10/26/2019,10380.48,8654.84,8671.1,154648.62,1457875080,9258.98,direct,
10/27/2019,9805.42,9114.58,9258.98,64673.13,614726341,9550.6,direct,
10/28/2019,9934.71,9201.49,9550.6,54907.49,522287119.7,9222.23,direct,
10/29/2019,9565.11,9099.36,9222.23,40284.46,377872980.9,9432.86,direct,
10/30/2019,9441.8,9018.3,9432.86,34376.01,315824657.2,9169.86,direct,
10/31/2019,9423.16,8972,9169.86,35891.86,329788397.2,9157.52,direct,
11/1/2019,9308.62,9072.62,9157.52,27365.39,251360754.5,9260.59,direct,
11/2/2019,9400.44,9223.46,9260.59,17135.45,159847329.6,9311.99,direct,
11/3/2019,9396.1,9108.22,9311.99,15670.3,144662761,9221.61,direct,
11/4/2019,9578.74,9141,9221.61,29435.09,275923701.7,9421.54,direct,
11/5/2019,9495.36,9196.64,9421.54,24971.55,233491267.4,9323.61,direct,
11/6/2019,9455.53,9269.82,9323.61,22338.76,208985449.5,9347.27,direct,
11/7/2019,9382.63,9114.14,9347.27,21322.07,196879610.6,9208.52,direct,
11/8/2019,9263.83,8682.74,9208.52,41674.91,371135405,8772.31,direct,
11/9/2019,8881.08,8732.62,8772.31,13145.33,116025279.3,8822.19,direct,
11/10/2019,9126.98,8767.94,8822.19,18134.09,162649216.9,9045.85,direct,
11/11/2019,9084.49,8619.78,9045.85,25750.4,226035620.3,8726.31,direct,
11/12/2019,8868.85,8576.09,8726.31,22305.54,194901130.1,8815.14,direct,
11/13/2019,8840.33,8721.68,8815.14,15828.57,138900524.5,8773.82,direct,
11/14/2019,8811.04,8584.92,8773.82,18999.7,164630654,8640.42,direct,
11/15/2019,8773.4,8393.29,8640.42,31281.14,267441968.2,8468.57,direct,
11/16/2019,8539.42,8442.03,8468.57,9355.13,79597461.02,8498.94,direct,
11/17/2019,8641.12,8411.3,8498.94,14296.75,122271717.7,8515.28,direct,
11/18/2019,8537.87,8075.63,8515.28,30048.32,250358969.4,8190.16,direct,
11/19/2019,8215.95,8016.54,8190.16,24402.6,198180594.4,8133.57,direct,
11/20/2019,8232.23,8047.73,8133.57,18105.11,147086043.4,8093.6,direct,
11/21/2019,8133.73,7437.33,8093.6,45760.44,354377783.3,7632.59,direct,
11/22/2019,7721.9,6815.03,7632.59,94065.31,680349857.2,7292.2,direct,
11/23/2019,7368.18,7119.41,7292.2,25474.86,185099411.4,7339.24,direct,
11/24/2019,7364.59,6888.89,7339.24,35108.24,249710266.3,6930.09,direct,
11/25/2019,7386.06,6560.13,6930.09,85742.76,596056755.8,7138.23,direct,
11/26/2019,7350.44,7042.5,7138.23,36264.64,259675008.7,7170.11,direct,
11/27/2019,7681.51,6873.1,7170.11,66406.48,485895588.3,7531.5,direct,
11/28/2019,7663.45,7388.79,7531.5,29886.7,225350756.1,7442.33,direct,
11/29/2019,7872.17,7425.49,7442.33,37243.54,285280637.6,7769.38,direct,
11/30/2019,7821.01,7487.1,7769.38,24778.5,189533166.6,7571.77,direct,
12/1/2019,7575.5,7261.95,7571.77,30676.77,226245528.7,7420.53,direct,
12/2/2019,7442.62,7193.09,7420.53,25163.31,184009273.4,7320.94,direct,
12/3/2019,7420.34,7260.93,7320.94,18521.73,135997337.7,7313.64,direct,
12/4/2019,7764.68,7110.76,7313.64,49046.2,360525572.4,7207.78,direct,
12/5/2019,7492.96,7175.85,7207.78,30054.36,220875659.8,7406.75,direct,
12/6/2019,7607.79,7323.86,7406.75,28169.83,209851296.6,7558.58,direct,
12/7/2019,7640.51,7503.1,7558.58,14093.87,106572219.8,7514.86,direct,
12/8/2019,7594.8,7414.51,7514.86,15949.09,120000308.8,7539.7,direct,
12/9/2019,7667.04,7296.42,7539.7,35089.72,262161330.4,7350.62,direct,
12/10/2019,7403.64,7176.42,7350.62,23348.59,170419385.8,7233.84,direct,
12/11/2019,7284.74,7167.13,7233.84,19799.94,143267855.5,7212.01,direct,
12/12/2019,7307.96,7105.35,7212.01,28003.83,201666958.3,7199.39,direct,
12/13/2019,7308.08,7199.39,7199.39,18725.31,135777984.6,7261.72,direct,
12/14/2019,7283.78,7033.14,7261.72,15624.21,111796861.4,7080.29,direct,
12/15/2019,7204.93,7030.37,7080.29,15972.7,113742866.2,7132.39,direct,
12/16/2019,7172.46,6869.19,7132.39,39619.58,278223344.1,6897.33,direct,
12/17/2019,6948.12,6585.46,6897.33,46023.51,310739632.4,6635.84,direct,
12/18/2019,7442.26,6450.69,6635.84,71573.09,491429584.5,7294.53,direct,
12/19/2019,7376.98,7057.66,7294.53,34799.1,249541907.2,7159.26,direct,
12/20/2019,7234.56,7094.06,7159.26,23556.25,168963964.6,7203.41,direct,
12/21/2019,7213.86,7132.82,7203.41,12101.12,86864836.52,7159.47,direct,
12/22/2019,7527.4,7143.17,7159.47,27325.26,200586646.5,7517.58,direct,
12/23/2019,7694.65,7275.28,7517.58,44770.93,336425000.1,7326.6,direct,
12/24/2019,7429.42,7175.5,7326.6,27770.75,203013413.9,7260.91,direct,
12/25/2019,7280.52,7132.3,7260.91,15012.21,108513256.3,7202.72,direct,
12/26/2019,7442.21,7167.44,7202.72,23254.3,169067214.3,7207.23,direct,
12/27/2019,7267.46,7061.61,7207.23,25489.38,183588691.2,7253.82,direct,
12/28/2019,7368.09,7253.61,7253.82,14542.71,106581355.2,7316.23,direct,
12/29/2019,7540.65,7295.33,7316.23,18230.94,135257936.5,7399.49,direct,
12/30/2019,7414.07,7224.79,7399.49,23030.92,168180498.7,7234.44,direct,
12/31/2019,7325.24,7141.94,7234.44,19424.26,140384995.3,7183.88,direct,
1/1/2020,7267.16,7171.82,7183.88,11872,85986188.11,7189.94,direct,
1/2/2020,7224.84,6945.83,7189.94,26531.32,187393954.4,6965.72,direct,
1/3/2020,7407.11,6882.62,6965.72,51975.01,376690440.4,7339.7,direct,
1/4/2020,7405.75,7278.6,7339.7,22083.57,162106895.1,7357.5,direct,
1/5/2020,7501.42,7330.07,7357.5,24084.13,179147746.9,7359.96,direct,
1/6/2020,7799.63,7355.11,7359.96,46443.66,352286216.6,7762.69,direct,
1/7/2020,8218.63,7736.57,7762.69,75423.75,600054472.3,8160.36,direct,
1/8/2020,8458.65,7873.97,8160.36,85087.59,699004342.7,8045.15,direct,
1/9/2020,8047.11,7757.04,8045.15,40045.64,316199456.8,7817.35,direct,
1/10/2020,8192.05,7682.56,7817.35,55534.09,441131626.3,8190.31,direct,
1/11/2020,8287.42,8003.87,8190.31,30734.63,250060123.9,8024.58,direct,
1/12/2020,8185.14,7968.4,8024.58,17525.61,142197585.8,8181.49,direct,
1/13/2020,8200.4,8057.37,8181.49,22746,184437465.7,8106.56,direct,
1/14/2020,8874.07,8106.4,8106.56,89444.78,768098459,8820.95,direct,
1/15/2020,8890.04,8559.93,8820.95,50394.79,441186933.8,8813.21,direct,
1/16/2020,8846.78,8586.56,8813.21,33539.82,290989712.9,8719.63,direct,
1/17/2020,9004.35,8665.99,8719.63,48787.4,432856377.8,8894.83,direct,
1/18/2020,8974.65,8807.26,8894.83,19872.9,176837362.3,8909.28,direct,
1/19/2020,9177.39,8508.15,8909.28,47750.9,421483277.3,8702.59,direct,
1/20/2020,8737.36,8521.52,8702.59,21888.47,189247381.5,8634.03,direct,
1/21/2020,8771.75,8479.9,8634.03,22731.19,196404470.2,8724.84,direct,
1/22/2020,8793.74,8582.43,8724.84,17278.13,149906743.9,8667.26,direct,
1/23/2020,8680.93,8290.98,8667.26,38348.08,323273085.4,8394.28,direct,
1/24/2020,8517.5,8225.83,8394.28,27811.03,233502998.7,8431.78,direct,
1/25/2020,8444.32,8263.42,8431.78,14296.82,119345600.3,8345.88,direct,
1/26/2020,8605.33,8302.57,8345.88,22444.54,189985702.2,8602.37,direct,
1/27/2020,8991.01,8572.37,8602.37,37524.75,329416202.6,8898.94,direct,
1/28/2020,9407.39,8892.58,8898.94,51850.54,471220882.6,9391.97,direct,
1/29/2020,9429.16,9234.27,9391.97,36978.22,345265419.2,9286.18,direct,
1/30/2020,9561.26,9181.72,9286.18,45852.79,430815723.7,9501.38,direct,
1/31/2020,9518.87,9208.36,9501.38,31334.26,292627758,9342.23,direct,
2/1/2020,9455.92,9296.57,9342.23,14778.25,138614091.6,9384.45,direct,
2/2/2020,9469.84,9169.21,9384.45,24059.37,225322638.4,9334.25,direct,
2/3/2020,9605.66,9230.83,9334.25,33363.87,312315107.5,9288.96,direct,
2/4/2020,9347.12,9089.52,9288.96,26614.92,244997962,9171.98,direct,
2/5/2020,9750.28,9162.98,9171.98,47150.99,448381299.9,9611.42,direct,
2/6/2020,9853.08,9533.37,9611.42,42264.62,410313693.9,9755.84,direct,
2/7/2020,9866.18,9714.16,9755.84,25549.21,249852208.3,9808.36,direct,
2/8/2020,9936.26,9665.26,9808.36,24889.03,244352034.5,9898.25,direct,
2/9/2020,10162.71,9880.67,9898.25,33829.57,340301629.7,10157.78,direct,
2/10/2020,10185.09,9761.16,10157.78,40941.28,406256357.8,9858.03,direct,
2/11/2020,10370.44,9716.32,9858.03,49240.73,495614708,10269.43,direct,
2/12/2020,10475.43,10250.55,10269.43,43484.9,449510878.9,10347.93,direct,
2/13/2020,10500.54,10081.02,10347.93,49389.81,507955952,10233.32,direct,
2/14/2020,10387.37,10103.67,10233.32,28984.69,297409586.9,10360.37,direct,
2/15/2020,10388.6,9789.89,10360.37,29878.88,300819428.5,9905.43,direct,
2/16/2020,10042.6,9634.4,9905.43,27579.54,272176494.5,9925.51,direct,
2/17/2020,9958.46,9482.71,9925.51,37157.31,359702988.1,9702.48,direct,
2/18/2020,10274.35,9618.77,9702.48,38551.14,382869718.9,10182.6,direct,
2/19/2020,10300.04,9340.17,10182.6,47506.68,473100344.4,9602.43,direct,
2/20/2020,9698.59,9402.81,9602.43,36843.12,352949373.6,9608.8,direct,
2/21/2020,9766.16,9582.07,9608.8,30286.18,293546157.5,9697.86,direct,
2/22/2020,9720.21,9577.84,9697.86,12206.36,118171544.8,9671.46,direct,
2/23/2020,10011.4,9669.88,9671.46,23058.71,228093371.6,9977.39,direct,
2/24/2020,10019.3,9495.76,9977.39,34044.18,331102536.2,9664.21,direct,
2/25/2020,9682.05,9258.4,9664.21,34827.75,329372824.7,9316.18,direct,
2/26/2020,9379.07,8652.97,9316.18,65447.95,588359496.5,8793.5,direct,
2/27/2020,8978.84,8540.74,8793.5,47005.39,413657559.4,8821.5,direct,
2/28/2020,8908.8,8449.12,8821.5,41600.5,360795192.4,8719.29,direct,
2/29/2020,8815.63,8545.32,8719.29,16806.37,146455562.4,8545.45,direct,
3/1/2020,8776.71,8443.57,8545.45,25550.31,219324311.1,8549.38,direct,
3/2/2020,8983.78,8521.79,8549.38,33004.6,290280969.4,8919.74,direct,
3/3/2020,8940.69,8680.57,8919.74,28648.83,252211805.9,8765.68,direct,
3/4/2020,8863.91,8690.82,8765.68,22115.34,194233894.1,8773.78,direct,
3/5/2020,9179.74,8772.83,8773.78,33760.74,305196274.3,9074.82,direct,
3/6/2020,9183.26,9015.35,9074.82,21090.1,192168163.6,9160.39,direct,
3/7/2020,9225.42,8880.33,9160.39,20669.17,187063951.8,8903.72,direct,
3/8/2020,8920.28,8033.06,8903.72,63231.33,533371350.3,8057.67,direct,
3/9/2020,8200.82,7664.34,8057.67,86700.45,682781069.2,7944.4,direct,
3/10/2020,8165.09,7758.12,7944.4,53646.28,427332546.5,7894.66,direct,
3/11/2020,7998.79,7614.48,7894.66,47596.23,372704355.3,7945.36,direct,
3/12/2020,7984.16,4736.21,7945.36,286243.45,1769476929,4916.78,direct,
3/13/2020,5984.55,3948.92,4916.78,319316.54,1663092006,5632.58,direct,
3/14/2020,5665.57,5069.29,5632.58,87978.27,474539626.5,5181.77,direct,
3/15/2020,5961.78,5114.06,5181.77,105160.64,568696762.6,5357.02,direct,
3/16/2020,5364.93,4454.22,5357.02,203116.86,996661883.3,5045,direct,
3/17/2020,5561.43,4950.9,5045,116314.49,618671971.8,5337.66,direct,
3/18/2020,5451.02,5024.71,5337.66,109210.96,576456805.6,5413.06,direct,
3/19/2020,6418.99,5268.33,5413.06,147007.71,868668216.7,6184.88,direct,
3/20/2020,6932.04,5691.69,6184.88,148232.44,947038097.6,6206.44,direct,
3/21/2020,6459.65,5876.79,6206.44,67262.29,415771088.7,6195.43,direct,
3/22/2020,6415.14,5750.68,6195.43,75451.24,457211402,5828.15,direct,
3/23/2020,6614.56,5703.64,5828.15,107692.99,667919370.2,6503.53,direct,
3/24/2020,6857.49,6406.64,6503.53,105151.69,700444488.2,6767.18,direct,
3/25/2020,6980.29,6483,6767.18,84721.04,566264216.1,6694.21,direct,
3/26/2020,6796.12,6539.61,6694.21,45203.7,302121295.1,6757.95,direct,
3/27/2020,6876.97,6312.53,6757.95,57134.12,381303011.5,6382.8,direct,
3/28/2020,6384.56,6051.23,6382.8,60814.06,378476571,6252.49,direct,
3/29/2020,6286.96,5882.2,6252.49,47232.21,286789900.2,5882.2,direct,
3/30/2020,6616.94,5874.8,5882.2,70623.69,445848282.1,6403.31,direct,
3/31/2020,6531.66,6350.61,6403.31,36169.65,233613490.2,6423.61,direct,
4/1/2020,6716.04,6168,6423.61,59228.61,377164250.7,6663.63,direct,
4/2/2020,7245.15,6585.75,6663.63,93059.32,635319847.5,6804.42,direct,
4/3/2020,7044.01,6618.82,6804.42,55578.32,379639119.5,6743.68,direct,
4/4/2020,7010.45,6671.05,6743.68,33774.99,230044243.3,6875.95,direct,
4/5/2020,6910.39,6689.07,6875.95,26776.41,182019861.6,6781.64,direct,
4/6/2020,7359.05,6779.91,6781.64,78676.82,560075869.6,7347.22,direct,
4/7/2020,7462.51,7084.52,7347.22,70648.16,516422836.7,7201.57,direct,
4/8/2020,7425.85,7157.96,7201.57,60952.77,445330043.8,7367.37,direct,
4/9/2020,7374.01,7124.88,7367.37,44071.93,321287689.9,7294.55,direct,
4/10/2020,7304.8,6757.67,7294.55,63355.47,440132415.2,6876.49,direct,
4/11/2020,6956.27,6785.52,6876.49,24917.32,171352839.7,6887.6,direct,
4/12/2020,7199.97,6802.16,6887.6,42382.58,297514761.3,6913.76,direct,
4/13/2020,6913.76,6612.34,6913.76,63091.4,426458894.2,6859.43,direct,
4/14/2020,6986.75,6773.97,6859.43,44630.96,307409556.7,6879.44,direct,
4/15/2020,6937.49,6614.79,6879.44,49708.81,336722796.8,6629.54,direct,
4/16/2020,7207.11,6487.08,6629.54,98809.08,685621725.5,7114.55,direct,
4/17/2020,7155.17,7005.79,7114.55,45840.75,324325510.8,7037.12,direct,
4/18/2020,7304.35,7028.43,7037.12,35919.74,258251102.9,7264.29,direct,
4/19/2020,7276.84,7072.33,7264.29,29493.83,211422409.7,7132.88,direct,
4/20/2020,7225.23,6770.07,7132.88,64707,452319849,6842.45,direct,
4/21/2020,6948.78,6779.51,6842.45,44531.91,305844254.3,6855.11,direct,
4/22/2020,7165.43,6831.44,6855.11,43780.72,308254465.7,7135.41,direct,
4/23/2020,7731.56,7041.2,7135.41,81106.87,599195848,7489.25,direct,
4/24/2020,7607.28,7408.35,7489.25,51734.5,389027134.5,7509.44,direct,
4/25/2020,7708.4,7445.98,7509.44,30165.48,227962632.4,7546.92,direct,
4/26/2020,7705.3,7497.88,7546.92,33092.14,251857766.3,7701.35,direct,
4/27/2020,7790.33,7639.98,7701.35,48551.15,374439201.8,7787.41,direct,
4/28/2020,7791.85,7671.26,7787.41,38507.32,297442241.6,7760.32,direct,
4/29/2020,8952.44,7733.02,7760.32,157978.19,1324299206,8784.96,direct,
4/30/2020,9460.77,8416.64,8784.96,161267.28,1439132257,8637.56,direct,
5/1/2020,9066.47,8631.39,8637.56,70407.63,620133839.7,8829.12,direct,
5/2/2020,9013.29,8768.81,8829.12,36139.66,321429140.4,8981.11,direct,
5/3/2020,9197.48,8735.78,8981.11,59476.78,534161419.8,8907.19,direct,
5/4/2020,8968.9,8537.49,8907.19,64835.52,568639005.2,8881.65,direct,
5/5/2020,9119.13,8781.58,8881.65,60185.36,538111122.6,9029.75,direct,
5/6/2020,9408.99,8924.06,9029.75,88912.83,818515486.4,9153.2,direct,
5/7/2020,10064.33,9042.52,9153.2,125991.41,1213223440,9999.93,direct,
5/8/2020,10041.73,9728.64,9999.93,91540.3,907665361.6,9808.18,direct,
5/9/2020,9912.22,9525.77,9808.18,59814.44,580103588.2,9541.13,direct,
5/10/2020,9556.85,8228.22,9541.13,133597.2,1159765921,8735.05,direct,
5/11/2020,9164.84,8228.58,8735.05,144898.27,1259789388,8568.88,direct,
5/12/2020,8975.74,8541.95,8568.88,66073.43,580579256.6,8821.18,direct,
5/13/2020,9407.67,8807.57,8821.18,68248.72,622255318.6,9317.44,direct,
5/14/2020,9937.97,9263.29,9317.44,97176.37,936692997.6,9793.19,direct,
5/15/2020,9841.71,9149.13,9793.19,84280.62,798930933.9,9311.69,direct,
5/16/2020,9584.9,9224.32,9311.69,37023.76,348262438.6,9387.08,direct,
5/17/2020,9885.55,9334.23,9387.08,52271.64,505834872.6,9670.56,direct,
5/18/2020,9943.74,9476.37,9670.56,62325.78,606235218.3,9722.73,direct,
5/19/2020,9890.69,9471.96,9722.73,60720.68,587660019.8,9780.2,direct,
5/20/2020,9832.94,9323.82,9780.2,61892.78,593918718.1,9509.45,direct,
5/21/2020,9566.81,8811.54,9509.45,87116.97,798218782,9059.11,direct,
5/22/2020,9265.04,8936.82,9059.11,44400.9,405255700.3,9170.74,direct,
5/23/2020,9311.34,9101.08,9170.74,23636.66,217819517.4,9186.19,direct,
5/24/2020,9307.11,8707.14,9186.19,45736.61,412753415.5,8718.49,direct,
5/25/2020,8977.43,8639.46,8718.49,43894.32,386241518,8901.48,direct,
5/26/2020,9011.53,8705.66,8901.48,39855.17,352930782.2,8844.5,direct,
5/27/2020,9222.3,8820.55,8844.5,42022.36,381475134.6,9204.62,direct,
5/28/2020,9619.34,9112.3,9204.62,56625.62,530613444.1,9579.71,direct,
5/29/2020,9601.43,9344.8,9579.71,40183.32,379875666.2,9424.62,direct,
5/30/2020,9735.73,9340.45,9424.62,24640.28,235049817.5,9699.78,direct,
5/31/2020,9703.51,9400.25,9699.78,22242.38,212143032,9450.47,direct,
6/1/2020,10359.02,9421.6,9450.47,44485.42,435270237.7,10211.23,direct,
6/2/2020,10232.25,9344.53,10211.23,82606.91,812990990.3,9523.75,direct,
6/3/2020,9666.25,9408.56,9523.75,33114.73,316212538.8,9666.06,direct,
6/4/2020,9877.89,9470.9,9666.06,43080.32,418578381.3,9794.55,direct,
6/5/2020,9846.54,9611.19,9794.55,41806.08,406449067.4,9622.02,direct,
6/6/2020,9728.4,9536.15,9622.02,22979.04,221180782.8,9671.46,direct,
6/7/2020,9806.21,9410.33,9671.46,39020.91,374577294.4,9750.7,direct,
6/8/2020,9801.19,9658.72,9750.7,32766.08,318606275.8,9782.58,direct,
6/9/2020,9884.83,9604.13,9782.58,38753.41,376816490.4,9779.7,direct,
6/10/2020,9990.4,9708.63,9779.7,40206.35,395005942.6,9891.84,direct,
6/11/2020,9970.77,9093.42,9891.84,86717.5,827582593.7,9268.13,direct,
6/12/2020,9548.13,9238.24,9268.13,40820.42,384322097.9,9464.23,direct,
6/13/2020,9492,9363.89,9464.23,16597.62,156509665.6,9474.65,direct,
6/14/2020,9479.56,9251.02,9474.65,19334.41,181308843.5,9333.7,direct,
6/15/2020,9498.69,8909.5,9333.7,66872.84,616170633,9429.65,direct,
6/16/2020,9585.17,9383.33,9429.65,39887.07,378768702.6,9526.7,direct,
6/17/2020,9550.06,9243.06,9526.7,34516.51,325191529.5,9459.13,direct,
6/18/2020,9480.04,9276.18,9459.13,25143.4,236301644.5,9380.67,direct,
6/19/2020,9419.99,9239.58,9380.67,31669.73,295439171.8,9301.83,direct,
6/20/2020,9394.04,9179.1,9301.83,19608.75,182464228.2,9359.18,direct,
6/21/2020,9418.22,9282.53,9359.18,13199.69,123480945.3,9292.81,direct,
6/22/2020,9774.79,9283.26,9292.81,41271.48,393567343.7,9691.61,direct,
6/23/2020,9720.11,9580.47,9691.61,30724.93,296221140.1,9624.3,direct,
6/24/2020,9664.38,9206.05,9624.3,49186.2,461570781.8,9292.94,direct,
6/25/2020,9335.65,9000.53,9292.94,47297.43,435446758.3,9241.32,direct,
6/26/2020,9289.32,9041.42,9241.32,40519.91,371373315.3,9158.07,direct,
6/27/2020,9190.27,8867.34,9158.07,28152.32,254990739.3,9007.14,direct,
6/28/2020,9189.74,8946.05,9007.14,19775.94,179558602.8,9120.39,direct,
6/29/2020,9234.33,9026.42,9120.39,31119.19,283764928.3,9187.07,direct,
6/30/2020,9200.99,9068.77,9187.07,23376.63,213905502.7,9136.47,direct,
7/1/2020,9299.67,9097.33,9136.47,29846.4,274835041.4,9238.89,direct,
7/2/2020,9267.84,8954.67,9238.89,37657.49,343433369.4,9092.8,direct,
7/3/2020,9127.05,9047.38,9092.8,21807.46,198428092.2,9066.46,direct,
